"Name","Code","Type","Date","New_cases","Population","Cumulative_cases","Period","Data_completeness","Cumulative_per_100000","New_cases_per_100000","Rolling_7_day_new_cases","Rolling_7_day_new_cases_per_100000","Perc_change_on_rolling_7_days_actual","Rolling_7_day_average_new_cases","Previous_7_days_sum"
"Arun","E07000224","Lower Tier Local Authority",2020-07-15,0,160758,324,"15 July 2020","Complete",201.545179711119,0,4,2.48821209519899,3,0.571428571428571,1
"Arun","E07000224","Lower Tier Local Authority",2020-07-16,0,160758,324,"16 July 2020","Complete",201.545179711119,0,3,1.86615907139925,0.5,0.428571428571429,2
"Arun","E07000224","Lower Tier Local Authority",2020-07-17,0,160758,324,"17 July 2020","Complete",201.545179711119,0,3,1.86615907139925,0.5,0.428571428571429,2
"Arun","E07000224","Lower Tier Local Authority",2020-07-18,1,160758,325,"18 July 2020","Complete",202.167232734918,0.622053023799749,4,2.48821209519899,1,0.571428571428571,2
"Arun","E07000224","Lower Tier Local Authority",2020-07-19,0,160758,325,"19 July 2020","Complete",202.167232734918,0,4,2.48821209519899,1,0.571428571428571,2
"Arun","E07000224","Lower Tier Local Authority",2020-07-20,0,160758,325,"20 July 2020","Complete",202.167232734918,0,2,1.2441060475995,-0.5,0.285714285714286,4
"Arun","E07000224","Lower Tier Local Authority",2020-07-21,1,160758,326,"21 July 2020","Complete",202.789285758718,0.622053023799749,2,1.2441060475995,-0.5,0.285714285714286,4
"Arun","E07000224","Lower Tier Local Authority",2020-07-22,2,160758,328,"22 July 2020","Complete",204.033391806318,1.2441060475995,4,2.48821209519899,0,0.571428571428571,4
"Arun","E07000224","Lower Tier Local Authority",2020-07-23,0,160758,328,"23 July 2020","Complete",204.033391806318,0,4,2.48821209519899,0.33,0.571428571428571,3
"Arun","E07000224","Lower Tier Local Authority",2020-07-24,1,160758,329,"24 July 2020","Complete",204.655444830117,0.622053023799749,5,3.11026511899874,0.67,0.714285714285714,3
"Arun","E07000224","Lower Tier Local Authority",2020-07-25,0,160758,329,"25 July 2020","Complete",204.655444830117,0,4,2.48821209519899,0,0.571428571428571,4
"Arun","E07000224","Lower Tier Local Authority",2020-07-26,0,160758,329,"26 July 2020","Complete",204.655444830117,0,4,2.48821209519899,0,0.571428571428571,4
"Arun","E07000224","Lower Tier Local Authority",2020-07-27,0,160758,329,"27 July 2020","Complete",204.655444830117,0,4,2.48821209519899,1,0.571428571428571,2
"Arun","E07000224","Lower Tier Local Authority",2020-07-28,0,160758,329,"28 July 2020","Complete",204.655444830117,0,3,1.86615907139925,0.5,0.428571428571429,2
"Arun","E07000224","Lower Tier Local Authority",2020-07-29,1,160758,330,"29 July 2020","Complete",205.277497853917,0.622053023799749,2,1.2441060475995,-0.5,0.285714285714286,4
"Arun","E07000224","Lower Tier Local Authority",2020-07-30,0,160758,330,"30 July 2020","Complete",205.277497853917,0,2,1.2441060475995,-0.5,0.285714285714286,4
"Arun","E07000224","Lower Tier Local Authority",2020-07-31,0,160758,330,"31 July 2020","Complete",205.277497853917,0,1,0.622053023799749,-0.8,0.142857142857143,5
"Arun","E07000224","Lower Tier Local Authority",2020-08-01,1,160758,331,"01 August 2020","Complete",205.899550877717,0.622053023799749,2,1.2441060475995,-0.5,0.285714285714286,4
"Arun","E07000224","Lower Tier Local Authority",2020-08-02,0,160758,331,"02 August 2020","Complete",205.899550877717,0,2,1.2441060475995,-0.5,0.285714285714286,4
"Arun","E07000224","Lower Tier Local Authority",2020-08-03,2,160758,333,"03 August 2020","Complete",207.143656925316,1.2441060475995,4,2.48821209519899,0,0.571428571428571,4
"Arun","E07000224","Lower Tier Local Authority",2020-08-04,1,160758,334,"04 August 2020","Complete",207.765709949116,0.622053023799749,5,3.11026511899874,0.67,0.714285714285714,3
"Arun","E07000224","Lower Tier Local Authority",2020-08-05,1,160758,335,"05 August 2020","Complete",208.387762972916,0.622053023799749,5,3.11026511899874,1.5,0.714285714285714,2
"Arun","E07000224","Lower Tier Local Authority",2020-08-06,0,160758,335,"06 August 2020","Complete",208.387762972916,0,5,3.11026511899874,1.5,0.714285714285714,2
"Arun","E07000224","Lower Tier Local Authority",2020-08-07,0,160758,335,"07 August 2020","Complete",208.387762972916,0,5,3.11026511899874,4,0.714285714285714,1
"Arun","E07000224","Lower Tier Local Authority",2020-08-08,0,160758,335,"08 August 2020","Complete",208.387762972916,0,4,2.48821209519899,1,0.571428571428571,2
"Arun","E07000224","Lower Tier Local Authority",2020-08-09,1,160758,336,"09 August 2020","Complete",209.009815996716,0.622053023799749,5,3.11026511899874,1.5,0.714285714285714,2
"Arun","E07000224","Lower Tier Local Authority",2020-08-10,0,160758,336,"10 August 2020","Complete",209.009815996716,0,3,1.86615907139925,-0.25,0.428571428571429,4
"Arun","E07000224","Lower Tier Local Authority",2020-08-11,2,160758,338,"11 August 2020","Complete",210.253922044315,1.2441060475995,4,2.48821209519899,-0.2,0.571428571428571,5
"Arun","E07000224","Lower Tier Local Authority",2020-08-12,1,160758,339,"12 August 2020","Complete",210.875975068115,0.622053023799749,4,2.48821209519899,-0.2,0.571428571428571,5
"Arun","E07000224","Lower Tier Local Authority",2020-08-13,3,160758,342,"13 August 2020","Complete",212.742134139514,1.86615907139925,7,4.35437116659824,0.4,1,5
"Arun","E07000224","Lower Tier Local Authority",2020-08-14,0,160758,342,"14 August 2020","Complete",212.742134139514,0,7,4.35437116659824,0.4,1,5
"Arun","E07000224","Lower Tier Local Authority",2020-08-15,0,160758,342,"15 August 2020","Complete",212.742134139514,0,7,4.35437116659824,0.75,1,4
"Arun","E07000224","Lower Tier Local Authority",2020-08-16,0,160758,342,"16 August 2020","Complete",212.742134139514,0,6,3.73231814279849,0.2,0.857142857142857,5
"Arun","E07000224","Lower Tier Local Authority",2020-08-17,0,160758,342,"17 August 2020","Complete",212.742134139514,0,6,3.73231814279849,1,0.857142857142857,3
"Arun","E07000224","Lower Tier Local Authority",2020-08-18,1,160758,343,"18 August 2020","Complete",213.364187163314,0.622053023799749,5,3.11026511899874,0.25,0.714285714285714,4
"Arun","E07000224","Lower Tier Local Authority",2020-08-19,0,160758,343,"19 August 2020","Complete",213.364187163314,0,4,2.48821209519899,0,0.571428571428571,4
"Arun","E07000224","Lower Tier Local Authority",2020-08-20,3,160758,346,"20 August 2020","Complete",215.230346234713,1.86615907139925,4,2.48821209519899,-0.43,0.571428571428571,7
"Arun","E07000224","Lower Tier Local Authority",2020-08-21,1,160758,347,"21 August 2020","Complete",215.852399258513,0.622053023799749,5,3.11026511899874,-0.29,0.714285714285714,7
"Arun","E07000224","Lower Tier Local Authority",2020-08-22,0,160758,347,"22 August 2020","Complete",215.852399258513,0,5,3.11026511899874,-0.29,0.714285714285714,7
"Arun","E07000224","Lower Tier Local Authority",2020-08-23,0,160758,347,"23 August 2020","Complete",215.852399258513,0,5,3.11026511899874,-0.17,0.714285714285714,6
"Arun","E07000224","Lower Tier Local Authority",2020-08-24,0,160758,347,"24 August 2020","Complete",215.852399258513,0,5,3.11026511899874,-0.17,0.714285714285714,6
"Arun","E07000224","Lower Tier Local Authority",2020-08-25,1,160758,348,"25 August 2020","Complete",216.474452282313,0.622053023799749,5,3.11026511899874,0,0.714285714285714,5
"Arun","E07000224","Lower Tier Local Authority",2020-08-26,1,160758,349,"26 August 2020","Complete",217.096505306112,0.622053023799749,6,3.73231814279849,0.5,0.857142857142857,4
"Arun","E07000224","Lower Tier Local Authority",2020-08-27,1,160758,350,"27 August 2020","Complete",217.718558329912,0.622053023799749,4,2.48821209519899,0,0.571428571428571,4
"Arun","E07000224","Lower Tier Local Authority",2020-08-28,0,160758,350,"28 August 2020","Complete",217.718558329912,0,3,1.86615907139925,-0.4,0.428571428571429,5
"Arun","E07000224","Lower Tier Local Authority",2020-08-29,1,160758,351,"29 August 2020","Complete",218.340611353712,0.622053023799749,4,2.48821209519899,-0.2,0.571428571428571,5
"Arun","E07000224","Lower Tier Local Authority",2020-08-30,2,160758,353,"30 August 2020","Complete",219.584717401311,1.2441060475995,6,3.73231814279849,0.2,0.857142857142857,5
"Arun","E07000224","Lower Tier Local Authority",2020-08-31,3,160758,356,"31 August 2020","Complete",221.450876472711,1.86615907139925,9,5.59847721419774,0.8,1.28571428571429,5
"Arun","E07000224","Lower Tier Local Authority",2020-09-01,2,160758,358,"01 September 2020","Complete",222.69498252031,1.2441060475995,10,6.22053023799749,1,1.42857142857143,5
"Arun","E07000224","Lower Tier Local Authority",2020-09-02,3,160758,361,"02 September 2020","Complete",224.561141591709,1.86615907139925,12,7.46463628559698,1,1.71428571428571,6
"Arun","E07000224","Lower Tier Local Authority",2020-09-03,7,160758,368,"03 September 2020","Complete",228.915512758308,4.35437116659824,18,11.1969544283955,3.5,2.57142857142857,4
"Arun","E07000224","Lower Tier Local Authority",2020-09-04,8,160758,376,"04 September 2020","Complete",233.891936948706,4.97642419039799,26,16.1733786187935,7.67,3.71428571428571,3
"Arun","E07000224","Lower Tier Local Authority",2020-09-05,3,160758,379,"05 September 2020","Complete",235.758096020105,1.86615907139925,28,17.417484666393,6,4,4
"Arun","E07000224","Lower Tier Local Authority",2020-09-06,3,160758,382,"06 September 2020","Complete",237.624255091504,1.86615907139925,29,18.0395376901927,3.83,4.14285714285714,6
"Arun","E07000224","Lower Tier Local Authority",2020-09-07,4,160758,386,"07 September 2020","Complete",240.112467186703,2.48821209519899,30,18.6615907139925,2.33,4.28571428571429,9
"Arun","E07000224","Lower Tier Local Authority",2020-09-08,1,160758,387,"08 September 2020","Complete",240.734520210503,0.622053023799749,29,18.0395376901927,1.9,4.14285714285714,10
"Arun","E07000224","Lower Tier Local Authority",2020-09-09,3,160758,390,"09 September 2020","Complete",242.600679281902,1.86615907139925,29,18.0395376901927,1.42,4.14285714285714,12
"Arun","E07000224","Lower Tier Local Authority",2020-09-10,2,160758,392,"10 September 2020","Complete",243.844785329501,1.2441060475995,24,14.929272571194,0.33,3.42857142857143,18
"Arun","E07000224","Lower Tier Local Authority",2020-09-11,1,160758,393,"11 September 2020","Complete",244.466838353301,0.622053023799749,17,10.5749014045957,-0.35,2.42857142857143,26
"Arun","E07000224","Lower Tier Local Authority",2020-09-12,3,160758,396,"12 September 2020","Complete",246.3329974247,1.86615907139925,17,10.5749014045957,-0.39,2.42857142857143,28
"Arun","E07000224","Lower Tier Local Authority",2020-09-13,0,160758,396,"13 September 2020","Complete",246.3329974247,0,14,8.70874233319648,-0.52,2,29
"Arun","E07000224","Lower Tier Local Authority",2020-09-14,7,160758,403,"14 September 2020","Complete",250.687368591299,4.35437116659824,17,10.5749014045957,-0.43,2.42857142857143,30
"Arun","E07000224","Lower Tier Local Authority",2020-09-15,2,160758,405,"15 September 2020","Complete",251.931474638898,1.2441060475995,18,11.1969544283955,-0.38,2.57142857142857,29
"Arun","E07000224","Lower Tier Local Authority",2020-09-16,1,160758,406,"16 September 2020","Complete",252.553527662698,0.622053023799749,16,9.95284838079598,-0.45,2.28571428571429,29
"Arun","E07000224","Lower Tier Local Authority",2020-09-17,1,160758,407,"17 September 2020","Complete",253.175580686498,0.622053023799749,15,9.33079535699623,-0.38,2.14285714285714,24
"Arun","E07000224","Lower Tier Local Authority",2020-09-18,4,160758,411,"18 September 2020","Complete",255.663792781697,2.48821209519899,18,11.1969544283955,0.06,2.57142857142857,17
"Arun","E07000224","Lower Tier Local Authority",2020-09-19,1,160758,412,"19 September 2020","Complete",256.285845805496,0.622053023799749,16,9.95284838079598,-0.06,2.28571428571429,17
"Arun","E07000224","Lower Tier Local Authority",2020-09-20,3,160758,415,"20 September 2020","Complete",258.152004876896,1.86615907139925,19,11.8190074521952,0.36,2.71428571428571,14
"Arun","E07000224","Lower Tier Local Authority",2020-09-21,2,160758,417,"21 September 2020","Complete",259.396110924495,1.2441060475995,14,8.70874233319648,-0.18,2,17
"Arun","E07000224","Lower Tier Local Authority",2020-09-22,3,160758,420,"22 September 2020","Complete",261.262269995894,1.86615907139925,15,9.33079535699623,-0.17,2.14285714285714,18
"Arun","E07000224","Lower Tier Local Authority",2020-09-23,4,160758,424,"23 September 2020","Complete",263.750482091093,2.48821209519899,18,11.1969544283955,0.12,2.57142857142857,16
"Arun","E07000224","Lower Tier Local Authority",2020-09-24,8,160758,432,"24 September 2020","Complete",268.726906281491,4.97642419039799,25,15.5513255949937,0.67,3.57142857142857,15
"Arun","E07000224","Lower Tier Local Authority",2020-09-25,3,160758,435,"25 September 2020","Complete",270.593065352891,1.86615907139925,24,14.929272571194,0.33,3.42857142857143,18
"Arun","E07000224","Lower Tier Local Authority",2020-09-26,3,160758,438,"26 September 2020","Complete",272.45922442429,1.86615907139925,26,16.1733786187935,0.62,3.71428571428571,16
"Arun","E07000224","Lower Tier Local Authority",2020-09-27,3,160758,441,"27 September 2020","Complete",274.325383495689,1.86615907139925,26,16.1733786187935,0.37,3.71428571428571,19
"Arun","E07000224","Lower Tier Local Authority",2020-09-28,7,160758,448,"28 September 2020","Complete",278.679754662287,4.35437116659824,31,19.2836437377922,1.21,4.42857142857143,14
"Arun","E07000224","Lower Tier Local Authority",2020-09-29,6,160758,454,"29 September 2020","Complete",282.412072805086,3.73231814279849,34,21.1498028091915,1.27,4.85714285714286,15
"Arun","E07000224","Lower Tier Local Authority",2020-09-30,9,160758,463,"30 September 2020","Complete",288.010550019284,5.59847721419774,39,24.2600679281902,1.17,5.57142857142857,18
"Arun","E07000224","Lower Tier Local Authority",2020-10-01,3,160758,466,"01 October 2020","Complete",289.876709090683,1.86615907139925,34,21.1498028091915,0.36,4.85714285714286,25
"Arun","E07000224","Lower Tier Local Authority",2020-10-02,3,160758,469,"02 October 2020","Complete",291.742868162082,1.86615907139925,34,21.1498028091915,0.42,4.85714285714286,24
"Arun","E07000224","Lower Tier Local Authority",2020-10-03,2,160758,471,"03 October 2020","Complete",292.986974209682,1.2441060475995,33,20.5277497853917,0.27,4.71428571428571,26
"Arun","E07000224","Lower Tier Local Authority",2020-10-04,3,160758,474,"04 October 2020","Complete",294.853133281081,1.86615907139925,33,20.5277497853917,0.27,4.71428571428571,26
"Arun","E07000224","Lower Tier Local Authority",2020-10-05,9,160758,483,"05 October 2020","Complete",300.451610495279,5.59847721419774,35,21.7718558329912,0.13,5,31
"Arun","E07000224","Lower Tier Local Authority",2020-10-06,0,160758,483,"06 October 2020","Complete",300.451610495279,0,29,18.0395376901927,-0.15,4.14285714285714,34
"Arun","E07000224","Lower Tier Local Authority",2020-10-07,3,160758,486,"07 October 2020","Complete",302.317769566678,1.86615907139925,23,14.3072195473942,-0.41,3.28571428571429,39
"Arun","E07000224","Lower Tier Local Authority",2020-10-08,4,160758,490,"08 October 2020","Complete",304.805981661877,2.48821209519899,24,14.929272571194,-0.29,3.42857142857143,34
"Arun","E07000224","Lower Tier Local Authority",2020-10-09,4,160758,494,"09 October 2020","Complete",307.294193757076,2.48821209519899,25,15.5513255949937,-0.26,3.57142857142857,34
"Arun","E07000224","Lower Tier Local Authority",2020-10-10,5,160758,499,"10 October 2020","Complete",310.404458876075,3.11026511899874,28,17.417484666393,-0.15,4,33
"Arun","E07000224","Lower Tier Local Authority",2020-10-11,1,160758,500,"11 October 2020","Complete",311.026511899874,0.622053023799749,26,16.1733786187935,-0.21,3.71428571428571,33
"Arun","E07000224","Lower Tier Local Authority",2020-10-12,7,160758,507,"12 October 2020","Complete",315.380883066473,4.35437116659824,24,14.929272571194,-0.31,3.42857142857143,35
"Arun","E07000224","Lower Tier Local Authority",2020-10-13,4,160758,511,"13 October 2020","Complete",317.869095161672,2.48821209519899,28,17.417484666393,-0.03,4,29
"Arun","E07000224","Lower Tier Local Authority",2020-10-14,17,160758,528,"14 October 2020","Complete",328.443996566267,10.5749014045957,42,26.1262269995894,0.83,6,23
"Arun","E07000224","Lower Tier Local Authority",2020-10-15,9,160758,537,"15 October 2020","Complete",334.042473780465,5.59847721419774,47,29.2364921185882,0.96,6.71428571428571,24
"Arun","E07000224","Lower Tier Local Authority",2020-10-16,13,160758,550,"16 October 2020","Complete",342.129163089862,8.08668930939673,56,34.8349693327859,1.24,8,25
"Arun","E07000224","Lower Tier Local Authority",2020-10-17,19,160758,569,"17 October 2020","Complete",353.948170542057,11.8190074521952,70,43.5437116659824,1.5,10,28
"Arun","E07000224","Lower Tier Local Authority",2020-10-18,4,160758,573,"18 October 2020","Complete",356.436382637256,2.48821209519899,73,45.4098707373817,1.81,10.4285714285714,26
"Arun","E07000224","Lower Tier Local Authority",2020-10-19,11,160758,584,"19 October 2020","Complete",363.278965899053,6.84258326179724,77,47.8980828325806,2.21,11,24
"Arun","E07000224","Lower Tier Local Authority",2020-10-20,16,160758,600,"20 October 2020","Complete",373.231814279849,9.95284838079598,89,55.3627191181776,2.18,12.7142857142857,28
"Arun","E07000224","Lower Tier Local Authority",2020-10-21,24,160758,624,"21 October 2020","Complete",388.161086851043,14.929272571194,96,59.7170902847759,1.29,13.7142857142857,42
"Arun","E07000224","Lower Tier Local Authority",2020-10-22,13,160758,637,"22 October 2020","Complete",396.24777616044,8.08668930939673,100,62.2053023799749,1.13,14.2857142857143,47
"Arun","E07000224","Lower Tier Local Authority",2020-10-23,7,160758,644,"23 October 2020","Complete",400.602147327038,4.35437116659824,94,58.4729842371764,0.68,13.4285714285714,56
"Arun","E07000224","Lower Tier Local Authority",2020-10-24,17,160758,661,"24 October 2020","Complete",411.177048731634,10.5749014045957,92,57.2288781895769,0.31,13.1428571428571,70
"Arun","E07000224","Lower Tier Local Authority",2020-10-25,15,160758,676,"25 October 2020","Complete",420.50784408863,9.33079535699623,103,64.0714614513741,0.41,14.7142857142857,73
"Arun","E07000224","Lower Tier Local Authority",2020-10-26,22,160758,698,"26 October 2020","Complete",434.193010612225,13.6851665235945,114,70.9140447131714,0.48,16.2857142857143,77
"Arun","E07000224","Lower Tier Local Authority",2020-10-27,21,160758,719,"27 October 2020","Complete",447.256124112019,13.0631134997947,119,74.0243098321701,0.34,17,89
"Arun","E07000224","Lower Tier Local Authority",2020-10-28,26,160758,745,"28 October 2020","Complete",463.429502730813,16.1733786187935,121,75.2684158797696,0.26,17.2857142857143,96
"Arun","E07000224","Lower Tier Local Authority",2020-10-29,21,160758,766,"29 October 2020","Complete",476.492616230607,13.0631134997947,129,80.2448400701676,0.29,18.4285714285714,100
"Arun","E07000224","Lower Tier Local Authority",2020-10-30,30,160758,796,"30 October 2020","Complete",495.1542069446,18.6615907139925,152,94.5520596175618,0.62,21.7142857142857,94
"Arun","E07000224","Lower Tier Local Authority",2020-10-31,16,160758,812,"31 October 2020","Complete",505.107055325396,9.95284838079598,151,93.930006593762,0.64,21.5714285714286,92
"Arun","E07000224","Lower Tier Local Authority",2020-11-01,7,160758,819,"01 November 2020","Complete",509.461426491994,4.35437116659824,143,88.9535824033641,0.39,20.4285714285714,103
"Arun","E07000224","Lower Tier Local Authority",2020-11-02,29,160758,848,"02 November 2020","Complete",527.500964182187,18.0395376901927,150,93.3079535699623,0.32,21.4285714285714,114
"Arun","E07000224","Lower Tier Local Authority",2020-11-03,29,160758,877,"03 November 2020","Complete",545.54050187238,18.0395376901927,158,98.2843777603603,0.33,22.5714285714286,119
"Arun","E07000224","Lower Tier Local Authority",2020-11-04,21,160758,898,"04 November 2020","Complete",558.603615372174,13.0631134997947,153,95.1741126413615,0.26,21.8571428571429,121
"Arun","E07000224","Lower Tier Local Authority",2020-11-05,15,160758,913,"05 November 2020","Complete",567.934410729171,9.33079535699623,147,91.4417944985631,0.14,21,129
"Arun","E07000224","Lower Tier Local Authority",2020-11-06,8,160758,921,"06 November 2020","Complete",572.910834919569,4.97642419039799,125,77.7566279749686,-0.18,17.8571428571429,152
"Arun","E07000224","Lower Tier Local Authority",2020-11-07,10,160758,931,"07 November 2020","Complete",579.131365157566,6.22053023799749,119,74.0243098321701,-0.21,17,151
"Arun","E07000224","Lower Tier Local Authority",2020-11-08,20,160758,951,"08 November 2020","Complete",591.572425633561,12.441060475995,132,82.1109991415668,-0.08,18.8571428571429,143
"Arun","E07000224","Lower Tier Local Authority",2020-11-09,26,160758,977,"09 November 2020","Complete",607.745804252354,16.1733786187935,129,80.2448400701676,-0.14,18.4285714285714,150
"Arun","E07000224","Lower Tier Local Authority",2020-11-10,41,160758,1018,"10 November 2020","Complete",633.249978228144,25.5041739757897,141,87.7094763557646,-0.11,20.1428571428571,158
"Arun","E07000224","Lower Tier Local Authority",2020-11-11,23,160758,1041,"11 November 2020","Complete",647.557197775538,14.3072195473942,143,88.9535824033641,-0.07,20.4285714285714,153
"Arun","E07000224","Lower Tier Local Authority",2020-11-12,22,160758,1063,"12 November 2020","Complete",661.242364299133,13.6851665235945,150,93.3079535699623,0.02,21.4285714285714,147
"Arun","E07000224","Lower Tier Local Authority",2020-11-13,26,160758,1089,"13 November 2020","Complete",677.415742917926,16.1733786187935,168,104.504907998358,0.34,24,125
"Arun","E07000224","Lower Tier Local Authority",2020-11-14,27,160758,1116,"14 November 2020","Complete",694.21117456052,16.7954316425932,185,115.079809402954,0.55,26.4285714285714,119
"Arun","E07000224","Lower Tier Local Authority",2020-11-15,16,160758,1132,"15 November 2020","Complete",704.164022941315,9.95284838079598,181,112.591597307755,0.37,25.8571428571429,132
"Arun","E07000224","Lower Tier Local Authority",2020-11-16,67,160758,1199,"16 November 2020","Complete",745.841575535899,41.6775525945832,222,138.095771283544,0.72,31.7142857142857,129
"Arun","E07000224","Lower Tier Local Authority",2020-11-17,18,160758,1217,"17 November 2020","Complete",757.038529964294,11.1969544283955,199,123.78855173615,0.41,28.4285714285714,141
"Arun","E07000224","Lower Tier Local Authority",2020-11-18,14,160758,1231,"18 November 2020","Complete",765.747272297491,8.70874233319648,190,118.190074521952,0.33,27.1428571428571,143
"Arun","E07000224","Lower Tier Local Authority",2020-11-19,15,160758,1246,"19 November 2020","Complete",775.078067654487,9.33079535699623,183,113.835703355354,0.22,26.1428571428571,150
"Arun","E07000224","Lower Tier Local Authority",2020-11-20,12,160758,1258,"20 November 2020","Complete",782.542703940084,7.46463628559698,169,105.126961022158,0.01,24.1428571428571,168
"Arun","E07000224","Lower Tier Local Authority",2020-11-21,5,160758,1263,"21 November 2020","Complete",785.652969059083,3.11026511899874,147,91.4417944985631,-0.21,21,185
"Arun","E07000224","Lower Tier Local Authority",2020-11-22,15,160758,1278,"22 November 2020","Complete",794.983764416079,9.33079535699623,146,90.8197414747633,-0.19,20.8571428571429,181
"Arun","E07000224","Lower Tier Local Authority",2020-11-23,17,160758,1295,"23 November 2020","Complete",805.558665820675,10.5749014045957,96,59.7170902847759,-0.57,13.7142857142857,222
"Arun","E07000224","Lower Tier Local Authority",2020-11-24,9,160758,1304,"24 November 2020","Complete",811.157143034872,5.59847721419774,87,54.1186130705781,-0.56,12.4285714285714,199
"Arun","E07000224","Lower Tier Local Authority",2020-11-25,15,160758,1319,"25 November 2020","Complete",820.487938391869,9.33079535699623,88,54.7406660943779,-0.54,12.5714285714286,190
"Arun","E07000224","Lower Tier Local Authority",2020-11-26,13,160758,1332,"26 November 2020","Complete",828.574627701265,8.08668930939673,86,53.4965600467784,-0.53,12.2857142857143,183
"Arun","E07000224","Lower Tier Local Authority",2020-11-27,14,160758,1346,"27 November 2020","Complete",837.283370034462,8.70874233319648,88,54.7406660943779,-0.48,12.5714285714286,169
"Arun","E07000224","Lower Tier Local Authority",2020-11-28,20,160758,1366,"28 November 2020","Complete",849.724430510457,12.441060475995,103,64.0714614513741,-0.3,14.7142857142857,147
"Arun","E07000224","Lower Tier Local Authority",2020-11-29,7,160758,1373,"29 November 2020","Complete",854.078801677055,4.35437116659824,95,59.0950372609761,-0.35,13.5714285714286,146
"Arun","E07000224","Lower Tier Local Authority",2020-11-30,18,160758,1391,"30 November 2020","Complete",865.27575610545,11.1969544283955,96,59.7170902847759,0,13.7142857142857,96
"Arun","E07000224","Lower Tier Local Authority",2020-12-01,18,160758,1409,"01 December 2020","Complete",876.472710533846,11.1969544283955,105,65.3155674989736,0.21,15,87
"Arun","E07000224","Lower Tier Local Authority",2020-12-02,14,160758,1423,"02 December 2020","Complete",885.181452867042,8.70874233319648,104,64.6935144751739,0.18,14.8571428571429,88
"Arun","E07000224","Lower Tier Local Authority",2020-12-03,14,160758,1437,"03 December 2020","Complete",893.890195200239,8.70874233319648,105,65.3155674989736,0.22,15,86
"Arun","E07000224","Lower Tier Local Authority",2020-12-04,16,160758,1453,"04 December 2020","Complete",903.843043581035,9.95284838079598,107,66.5596735465731,0.22,15.2857142857143,88
"Arun","E07000224","Lower Tier Local Authority",2020-12-05,12,160758,1465,"05 December 2020","Complete",911.307679866632,7.46463628559698,99,61.5832493561751,-0.04,14.1428571428571,103
"Arun","E07000224","Lower Tier Local Authority",2020-12-06,16,160758,1481,"06 December 2020","Complete",921.260528247428,9.95284838079598,108,67.1817265703729,0.14,15.4285714285714,95
"Arun","E07000224","Lower Tier Local Authority",2020-12-07,38,160758,1519,"07 December 2020","Complete",944.898543151818,23.6380149043905,128,79.6227870463678,0.33,18.2857142857143,96
"Arun","E07000224","Lower Tier Local Authority",2020-12-08,22,160758,1541,"08 December 2020","Complete",958.583709675413,13.6851665235945,132,82.1109991415668,0.26,18.8571428571429,105
"Arun","E07000224","Lower Tier Local Authority",2020-12-09,27,160758,1568,"09 December 2020","Complete",975.379141318006,16.7954316425932,145,90.1976884509636,0.39,20.7142857142857,104
